id	cscount	csrep	cscount90	csrep90	cspctrep	cspctrep90	csname
2714507840	2	1	0	0	50.0	0.0	Brockway
2714508092	0	0	0	0	0.0	0.0	Stearns County-Brooten
2714511800	0	0	0	0	0.0	0.0	Stearns County-Clearwater
2714512484	24	9	0	0	37.5	0.0	Cold Spring
2714512592	6	3	0	0	50.0	0.0	Collegeville
2714514032	0	0	0	0	0.0	0.0	Crow Lake
2714514086	1	1	0	0	100.0	0.0	Crow River
2714518098	1	0	0	0	0.0	0.0	Eden Lake
2714518134	0	0	0	0	0.0	0.0	Stearns County-Eden Valley
2714519088	0	0	0	0	0.0	0.0	Elrosa
2714520294	0	0	0	0	0.0	0.0	Fair Haven
2714520600	1	0	0	0	0.0	0.0	Farming
2714522652	1	0	0	0	0.0	0.0	Freeport
2714523606	1	1	0	0	100.0	0.0	Getty
2714525874	1	1	0	0	100.0	0.0	Greenwald
2714526090	9	3	0	0	33.3	0.0	Grove
2714529564	0	0	0	0	0.0	0.0	Holding
2714529582	0	0	0	0	0.0	0.0	Holdingford
2714533164	0	0	0	0	0.0	0.0	Stearns County-Kimball
2714533722	1	0	0	0	0.0	0.0	Krain
2714534406	1	1	0	0	100.0	0.0	Stearns County-Lake George
2714534478	0	0	0	0	0.0	0.0	Stearns County-Lake Henry
2714534496	0	0	0	0	0.0	0.0	Stearns County-Lake Henry
2714536656	4	2	0	0	50.0	0.0	Le Sauk
2714538618	2	0	1	0	0.0	0.0	Luxemburg
2714538780	2	1	0	0	50.0	0.0	Lynden
2714539518	1	0	0	0	0.0	0.0	Maine Prairie
2714541534	3	1	0	0	33.3	0.0	Meire Grove
2714541570	63	24	0	0	38.1	0.0	Stearns County-Melrose
2714541588	10	4	0	0	40.0	0.0	Stearns County-Melrose
2714542308	8	3	0	0	37.5	0.0	Millwood
2714544800	2	0	0	0	0.0	0.0	Munson
2714545772	0	0	0	0	0.0	0.0	New Munich
2714546960	0	0	0	0	0.0	0.0	North Fork
2714547644	3	1	0	0	33.3	0.0	Oak
2714549966	2	1	0	0	50.0	0.0	Stearns County-Paynesville
2714549984	1	0	0	0	0.0	0.0	Stearns County-Paynesville
2714553314	1	0	0	0	0.0	0.0	Stearns County-Raymond
2714554268	2	0	0	0	0.0	0.0	Stearns County-Richmond
2714555078	29	14	0	0	48.3	0.0	Rockville
2714555510	0	0	0	0	0.0	0.0	Stearns County-Roscoe
2714556698	0	0	0	0	0.0	0.0	Stearns County-St. Anthony
2714556724	21	15	0	0	71.4	0.0	St. Augusta
2714556896	354	229	2	1	64.7	50.0	Stearns County-St. Cloud
2714557130	9	6	1	0	66.7	0.0	Stearns County-St. Joseph
2714557148	10	7	0	0	70.0	0.0	Stearns County-St. Joseph
2714557238	2	0	0	0	0.0	0.0	Stearns County-St. Martin
2714557256	2	0	0	0	0.0	0.0	Stearns County-St. Martin
2714558072	0	0	0	0	0.0	0.0	St. Rosa
2714558090	0	0	0	0	0.0	0.0	St. Stephen
2714558198	2	2	0	0	100.0	0.0	St. Wendel
2714558612	10	7	0	0	70.0	0.0	Stearns County-Sartell
2714558648	17	9	0	0	52.9	0.0	Stearns County-Sauk Centre
2714558666	4	2	0	0	50.0	0.0	Stearns County-Sauk Centre
2714561888	1	1	0	0	100.0	0.0	Stearns County-Spring Hill
2714561906	4	2	0	0	50.0	0.0	Stearns County-Spring Hill
2714567612	137	92	1	0	67.2	0.0	Waite Park
2714567630	14	6	0	0	42.9	0.0	Wakefield
2714572256	0	0	0	0	0.0	0.0	Zion
2714702890	1	1	0	0	100.0	0.0	Aurora
2714705374	0	0	0	0	0.0	0.0	Berlin
2714706580	1	0	0	0	0.0	0.0	Steele County-Blooming Prairie
2714706598	0	0	0	0	0.0	0.0	Steele County-Blooming Prairie
2714712052	2	1	0	0	50.0	0.0	Clinton Falls
2714715256	2	1	0	0	50.0	0.0	Steele County-Deerfield
2714718746	1	1	0	0	100.0	0.0	Ellendale
2714727638	3	2	0	0	66.7	0.0	Havana
2714736386	2	1	0	0	50.0	0.0	Lemond
2714741426	5	2	1	0	40.0	0.0	Steele County-Medford
2714741444	3	1	0	0	33.3	0.0	Steele County-Medford
2714741750	3	2	0	0	66.7	0.0	Meriden
2714741840	2	1	0	0	50.0	0.0	Merton
2714749300	162	83	2	0	51.2	0.0	Steele County-Owatonna
2714749318	4	2	0	0	50.0	0.0	Steele County-Owatonna
2714761150	4	2	0	0	50.0	0.0	Somerset
2714763364	1	1	0	0	100.0	0.0	Steele County-Summit
2714900676	1	1	0	0	100.0	0.0	Stevens County-Alberta
2714903232	0	0	0	0	0.0	0.0	Baker
2714911440	0	0	0	0	0.0	0.0	Chokio
2714914824	1	1	0	0	100.0	0.0	Darnen
2714916084	0	0	0	0	0.0	0.0	Stevens County-Donnelly
2714916102	0	0	0	0	0.0	0.0	Stevens County-Donnelly
2714918494	0	0	0	0	0.0	0.0	Eldorado
2714919970	0	0	0	0	0.0	0.0	Everglade
2714922274	1	1	0	0	100.0	0.0	Framnas
2714926936	2	1	0	0	50.0	0.0	Stevens County-Hancock
2714929438	1	0	0	0	0.0	0.0	Hodges
2714930212	1	0	0	0	0.0	0.0	Horton
2714943846	1	0	0	0	0.0	0.0	Moore
2714944242	24	14	0	0	58.3	0.0	Stevens County-Morris
2714944260	2	1	0	0	50.0	0.0	Stevens County-Morris
2714950380	0	0	0	0	0.0	0.0	Pepperton
2714953818	0	0	0	0	0.0	0.0	Rendsville
2714959044	1	1	0	0	100.0	0.0	Scott
2714962752	0	0	0	0	0.0	0.0	Stevens
2714963724	0	0	0	0	0.0	0.0	Swan Lake
2714963976	1	1	0	0	100.0	0.0	Synnes
2715101864	0	0	0	0	0.0	0.0	Swift County-Appleton
2715101882	0	0	0	0	0.0	0.0	Swift County-Appleton
2715105212	7	4	0	0	57.1	0.0	Swift County-Benson
2715105230	1	0	0	0	0.0	0.0	Swift County-Benson
2715109532	0	0	0	0	0.0	0.0	Camp Lake
2715110216	0	0	0	0	0.0	0.0	Cashel
2715112124	0	0	0	0	0.0	0.0	Swift County-Clontarf
2715112142	0	0	0	0	0.0	0.0	Swift County-Clontarf
2715114734	0	0	0	0	0.0	0.0	Danvers
2715115418	0	0	0	0	0.0	0.0	De Graff
2715116444	0	0	0	0	0.0	0.0	Dublin
2715118206	0	0	0	0	0.0	0.0	Edison
2715120258	0	0	0	0	0.0	0.0	Swift County-Fairfield
2715127854	1	0	0	0	0.0	0.0	Hayes
2715128160	0	0	0	0	0.0	0.0	Hegbert
2715129672	0	0	0	0	0.0	0.0	Holloway
2715132876	6	3	0	0	50.0	0.0	Swift County-Kerkhoven
2715132894	0	0	0	0	0.0	0.0	Swift County-Kerkhoven
2715133092	0	0	0	0	0.0	0.0	Kildare
2715140904	0	0	0	0	0.0	0.0	Marysland
2715144674	0	0	0	0	0.0	0.0	Moyer
2715144818	0	0	0	0	0.0	0.0	Murdock
2715150920	2	1	0	0	50.0	0.0	Pillsbury
2715159818	0	0	0	0	0.0	0.0	Shible
2715160592	0	0	0	0	0.0	0.0	Six Mile Grove
2715163904	0	0	0	0	0.0	0.0	Swenoda
2715164228	0	0	0	0	0.0	0.0	Swift County-Tara
2715165236	1	1	0	0	100.0	0.0	Torning
2715169214	0	0	0	0	0.0	0.0	West Bank
2715303790	0	0	0	0	0.0	0.0	Bartlett
2715305482	0	0	0	0	0.0	0.0	Todd County-Bertha
2715305500	0	0	0	0	0.0	0.0	Todd County-Bertha
2715306022	2	1	0	0	50.0	0.0	Birchdale
2715308110	2	0	0	0	0.0	0.0	Browerville
2715308272	6	2	0	0	33.3	0.0	Bruce
2715308668	0	0	0	0	0.0	0.0	Burleene
2715308722	0	0	0	0	0.0	0.0	Burnhamville
2715308902	0	0	0	0	0.0	0.0	Burtrum
2715311602	0	0	0	0	0.0	0.0	Clarissa
2715317342	0	0	0	0	0.0	0.0	Eagle Bend
2715317450	0	0	0	0	0.0	0.0	Eagle Valley
2715320708	1	0	0	0	0.0	0.0	Fawn Lake
2715323552	0	0	0	0	0.0	0.0	Germania
2715324578	0	0	0	0	0.0	0.0	Gordon
2715326000	0	0	0	0	0.0	0.0	Todd County-Grey Eagle
2715326018	0	0	0	0	0.0	0.0	Todd County-Grey Eagle
2715327368	4	1	0	0	25.0	0.0	Hartford
2715328754	0	0	0	0	0.0	0.0	Hewitt
2715331130	2	0	0	0	0.0	0.0	Todd County-Iona
2715332408	3	1	0	0	33.3	0.0	Kandota
2715336674	3	1	0	0	33.3	0.0	Leslie
2715337538	2	0	0	0	0.0	0.0	Little Elk
2715337718	9	2	0	0	22.2	0.0	Little Sauk
2715338060	53	13	0	0	24.5	0.0	Todd County-Long Prairie
2715338078	13	3	0	0	23.1	0.0	Todd County-Long Prairie
2715344062	1	0	0	0	0.0	0.0	Moran
2715348796	0	0	0	0	0.0	0.0	Todd County-Osakis
2715353926	10	2	0	0	20.0	0.0	Reynolds
2715356122	9	2	0	0	22.2	0.0	Round Prairie
2715362446	0	0	0	0	0.0	0.0	Todd County-Staples
2715362464	0	0	0	0	0.0	0.0	Todd County-Staples
2715363058	0	0	0	0	0.0	0.0	Stowe Prairie
2715363778	0	0	0	0	0.0	0.0	Todd County-Swanville
2715365740	0	0	0	0	0.0	0.0	Turtle Creek
2715367162	0	0	0	0	0.0	0.0	Todd County-Villard
2715368098	1	0	0	0	0.0	0.0	Ward
2715369736	0	0	0	0	0.0	0.0	Todd County-West Union
2715369754	0	0	0	0	0.0	0.0	Todd County-West Union
2715371932	0	0	0	0	0.0	0.0	Wykeham
2715502314	0	0	0	0	0.0	0.0	Traverse County-Arthur
2715508200	0	0	0	0	0.0	0.0	Traverse County-Browns Valley
2715511944	0	0	0	0	0.0	0.0	Traverse County-Clifton
2715513762	0	0	0	0	0.0	0.0	Croke
2715516012	0	0	0	0	0.0	0.0	Dollymount
2715517090	1	1	0	0	100.0	0.0	Dumont
2715521554	0	0	0	0	0.0	0.0	Folsom
2715535126	0	0	0	0	0.0	0.0	Lake Valley
2715536512	0	0	0	0	0.0	0.0	Leonardsville
2715543684	0	0	0	0	0.0	0.0	Monson
2715549858	0	0	0	0	0.0	0.0	Traverse County-Parnell
2715553548	0	0	0	0	0.0	0.0	Redpath
2715564246	1	1	0	0	100.0	0.0	Traverse County-Tara
2715564300	0	0	0	0	0.0	0.0	Traverse County-Taylor
2715564948	0	0	0	0	0.0	0.0	Traverse County-Tintah
2715564966	0	0	0	0	0.0	0.0	Traverse County-Tintah
2715567828	0	0	0	0	0.0	0.0	Walls
2715569844	0	0	0	0	0.0	0.0	Wheaton
2715570834	0	0	0	0	0.0	0.0	Windsor
2715704798	0	0	0	0	0.0	0.0	Wabasha County-Bellechester
2715711242	0	0	0	0	0.0	0.0	Wabasha County-Chester
2715718530	0	0	0	0	0.0	0.0	Wabasha County-Elgin
2715718548	1	0	0	0	0.0	0.0	Wabasha County-Elgin
2715723786	0	0	0	0	0.0	0.0	Gillford
2715723894	0	0	0	0	0.0	0.0	Glasgow
2715725640	1	1	0	0	100.0	0.0	Wabasha County-Greenfield
2715726828	0	0	0	0	0.0	0.0	Wabasha County-Hammond
2715728952	1	0	0	0	0.0	0.0	Highland
2715730680	0	0	0	0	0.0	0.0	Hyde Park
2715732642	0	0	0	0	0.0	0.0	Kellogg
2715734028	0	0	0	0	0.0	0.0	Wabasha County-Lake
2715734172	5	3	0	0	60.0	0.0	Wabasha County-Lake City
2715741282	0	0	0	0	0.0	0.0	Wabasha County-Mazeppa
2715741300	0	0	0	0	0.0	0.0	Wabasha County-Mazeppa
2715742290	0	0	0	0	0.0	0.0	Millville
2715743036	0	0	0	0	0.0	0.0	Wabasha County-Minneiska
2715743054	0	0	0	0	0.0	0.0	Wabasha County-Minneiska
2715744620	0	0	0	0	0.0	0.0	Mount Pleasant
2715748022	1	0	0	0	0.0	0.0	Oakwood
2715750362	0	0	0	0	0.0	0.0	Pepin
2715751424	17	4	0	0	23.5	0.0	Wabasha County-Plainview
2715751442	2	1	0	0	50.0	0.0	Wabasha County-Plainview
2715767378	2	1	0	0	50.0	0.0	Wabasha
2715768638	0	0	0	0	0.0	0.0	Watopa
2715769178	0	0	0	0	0.0	0.0	West Albany
2715772292	0	0	0	0	0.0	0.0	Zumbro
2715772310	0	0	0	0	0.0	0.0	Zumbro Falls
2715900892	0	0	0	0	0.0	0.0	Wadena County-Aldrich
2715900910	0	0	0	0	0.0	0.0	Wadena County-Aldrich
2715906670	0	0	0	0	0.0	0.0	Blueberry
2715908542	0	0	0	0	0.0	0.0	Bullard
2715930536	0	0	0	0	0.0	0.0	Huntersville
2715936026	1	1	0	0	100.0	0.0	Leaf River
2715938852	0	0	0	0	0.0	0.0	Wadena County-Lyons
2715941336	0	0	0	0	0.0	0.0	Meadow
2715941660	1	0	0	0	0.0	0.0	Menahga
2715946294	0	0	0	0	0.0	0.0	Nimrod
2715946978	0	0	0	0	0.0	0.0	North Germany
2715948688	0	0	0	0	0.0	0.0	Orton
2715953422	0	0	0	0	0.0	0.0	Red Eye
2715955150	0	0	0	0	0.0	0.0	Wadena County-Rockwood
2715959152	0	0	0	0	0.0	0.0	Sebeka
2715959530	0	0	0	0	0.0	0.0	Shell River
2715962446	0	0	0	0	0.0	0.0	Wadena County-Staples
2715964624	0	0	0	0	0.0	0.0	Thomastown
2715966874	0	0	0	0	0.0	0.0	Verndale
2715967504	7	7	0	0	100.0	0.0	Wadena County-Wadena
2715967522	1	1	0	0	100.0	0.0	Wadena County-Wadena
2715970906	0	0	0	0	0.0	0.0	Wing River
2716101198	0	0	0	0	0.0	0.0	Alton
2716106562	1	0	0	0	0.0	0.0	Blooming Grove
2716109172	0	0	0	0	0.0	0.0	Waseca County-Byron
2716119160	0	0	0	0	0.0	0.0	Waseca County-Elysian
2716122598	0	0	0	0	0.0	0.0	Freedom
2716131166	0	0	0	0	0.0	0.0	Iosco
2716131706	0	0	0	0	0.0	0.0	Waseca County-Janesville
2716131724	0	0	0	0	0.0	0.0	Waseca County-Janesville
2716145862	0	0	0	0	0.0	0.0	Waseca County-New Richland
2716145880	0	0	0	0	0.0	0.0	Waseca County-New Richland
2716149084	1	0	0	0	0.0	0.0	Otisco
2716157274	1	0	0	0	0.0	0.0	St. Mary
2716167324	0	0	0	0	0.0	0.0	Vivian
2716167756	0	0	0	0	0.0	0.0	Waldorf
2716168296	23	1	0	0	4.3	0.0	Waseca
2716170744	1	0	0	0	0.0	0.0	Waseca County-Wilton
2716171698	3	0	0	0	0.0	0.0	Woodville
2716300316	0	0	0	0	0.0	0.0	Afton
2716304114	11	4	0	0	36.4	0.0	Bayport
2716304132	1	0	0	0	0.0	0.0	Baytown
2716306058	2	1	0	0	50.0	0.0	Birchwood Village
2716313456	92	67	3	3	72.8	100.0	Cottage Grove
2716315616	3	1	0	0	33.3	0.0	Dellwood
2716315688	2	1	0	0	50.0	0.0	Denmark
2716321770	26	17	0	0	65.4	0.0	Forest Lake
2716325334	2	1	0	0	50.0	0.0	Grant
2716325982	1	0	0	0	0.0	0.0	Grey Cloud Island
2716327530	0	0	0	0	0.0	0.0	Washington County-Hastings
2716330392	15	10	1	0	66.7	0.0	Hugo
2716334244	46	19	1	0	41.3	0.0	Lake Elmo
2716334622	1	1	0	0	100.0	0.0	Lakeland
2716334658	0	0	0	0	0.0	0.0	Lakeland Shores
2716334865	1	1	0	0	100.0	0.0	Lake St. Croix Beach
2716335414	2	1	0	0	50.0	0.0	Landfall
2716339428	3	3	0	0	100.0	0.0	Mahtomedi
2716340562	2	2	0	0	100.0	0.0	Marine on St. Croix
2716341120	3	3	0	0	100.0	0.0	Washington County-May
2716345790	24	9	1	1	37.5	100.0	Newport
2716347680	98	51	3	2	52.0	66.7	Oakdale
2716347914	2	1	0	0	50.0	0.0	Oak Park Heights
2716351316	0	0	0	0	0.0	0.0	Pine Springs
2716357292	0	0	0	0	0.0	0.0	St. Marys Point
2716358018	16	7	0	0	43.8	0.0	St. Paul Park
2716358900	4	3	0	0	75.0	0.0	Washington County-Scandia
2716362824	8	4	1	0	50.0	0.0	Washington County-Stillwater
2716362842	1	1	0	0	100.0	0.0	Washington County-Stillwater
2716369520	6	3	0	0	50.0	0.0	West Lakeland
2716369970	1	0	0	0	0.0	0.0	Washington County-White Bear Lake
2716370366	0	0	0	0	0.0	0.0	Willernie
2716371428	124	84	4	1	67.7	25.0	Woodbury
2716500280	1	1	0	0	100.0	0.0	Watonwan County-Adrian
2716501810	0	0	0	0	0.0	0.0	Antrim
2716508992	4	4	1	1	100.0	100.0	Watonwan County-Butterfield
2716509010	2	1	0	0	50.0	0.0	Watonwan County-Butterfield
2716514770	0	0	0	0	0.0	0.0	Darfur
2716521014	2	1	0	0	50.0	0.0	Fieldon
2716535702	0	0	0	0	0.0	0.0	La Salle
2716536818	0	0	0	0	0.0	0.0	Lewisville
2716538024	4	2	0	0	50.0	0.0	Watonwan County-Long Lake
2716539230	35	20	1	0	57.1	0.0	Watonwan County-Madelia
2716539248	5	3	0	0	60.0	0.0	Watonwan County-Madelia
2716545124	4	2	0	0	50.0	0.0	Watonwan County-Nelson
2716548094	0	0	0	0	0.0	0.0	Watonwan County-Odin
2716548112	1	1	0	0	100.0	0.0	Watonwan County-Odin
2716548562	1	1	0	0	100.0	0.0	Watonwan County-Ormsby
2716554556	4	2	0	0	50.0	0.0	Riverdale
2716555780	4	2	0	0	50.0	0.0	Rosendale
2716557040	67	28	1	0	41.8	0.0	Watonwan County-St. James
2716557058	4	2	0	0	50.0	0.0	Watonwan County-St. James
2716561276	3	1	0	0	33.3	0.0	South Branch
2716700550	0	0	0	0	0.0	0.0	Wilkin County-Akron
2716701522	0	0	0	0	0.0	0.0	Andrea
2716702620	0	0	0	0	0.0	0.0	Atherton
2716707264	0	0	0	0	0.0	0.0	Wilkin County-Bradford
2716707372	0	0	0	0	0.0	0.0	Brandrup
2716707462	1	0	0	0	0.0	0.0	Wilkin County-Breckenridge
2716707480	0	0	0	0	0.0	0.0	Wilkin County-Breckenridge
2716709496	0	0	0	0	0.0	0.0	Wilkin County-Campbell
2716709514	0	0	0	0	0.0	0.0	Wilkin County-Campbell
2716710828	0	0	0	0	0.0	0.0	Champion
2716712970	0	0	0	0	0.0	0.0	Connelly
2716715274	0	0	0	0	0.0	0.0	Deerhorn
2716716156	0	0	0	0	0.0	0.0	Doran
2716722202	0	0	0	0	0.0	0.0	Wilkin County-Foxhome
2716722220	0	0	0	0	0.0	0.0	Wilkin County-Foxhome
2716732786	0	0	0	0	0.0	0.0	Kent
2716738924	0	0	0	0	0.0	0.0	McCauleyville
2716739968	0	0	0	0	0.0	0.0	Manston
2716741408	0	0	0	0	0.0	0.0	Meadows
2716743522	0	0	0	0	0.0	0.0	Mitchell
2716744944	0	0	0	0	0.0	0.0	Nashua
2716746276	0	0	0	0	0.0	0.0	Nilsen
2716746528	0	0	0	0	0.0	0.0	Nordick
2716752324	0	0	0	0	0.0	0.0	Prairie View
2716754826	0	0	0	0	0.0	0.0	Roberts
2716756014	0	0	0	0	0.0	0.0	Wilkin County-Rothsay
2716763562	0	0	0	0	0.0	0.0	Sunnyside
2716764174	0	0	0	0	0.0	0.0	Tanberg
2716771392	0	0	0	0	0.0	0.0	Wilkin County-Wolverton
2716771410	0	0	0	0	0.0	0.0	Wilkin County-Wolverton
2716901234	2	0	0	0	0.0	0.0	Altura
2716914518	0	0	0	0	0.0	0.0	Dakota
2716916408	0	0	0	0	0.0	0.0	Dresbach
2716918386	1	0	0	0	0.0	0.0	Winona County-Elba
2716918404	1	0	0	0	0.0	0.0	Winona County-Elba
2716922688	0	0	0	0	0.0	0.0	Fremont
2716924524	7	4	0	0	57.1	0.0	Goodview
2716927350	0	0	0	0	0.0	0.0	Hart
2716929222	1	0	0	0	0.0	0.0	Hillsdale
2716930032	3	1	0	0	33.3	0.0	Homer
2716933866	0	0	0	0	0.0	0.0	Winona County-La Crescent
2716936800	4	0	0	0	0.0	0.0	Lewiston
2716943036	0	0	0	0	0.0	0.0	Winona County-Minneiska
2716943144	0	0	0	0	0.0	0.0	Minnesota City
2716944656	1	0	0	0	0.0	0.0	Mount Vernon
2716945592	0	0	0	0	0.0	0.0	New Hartford
2716947374	1	0	0	0	0.0	0.0	Norton
2716951568	0	0	0	0	0.0	0.0	Pleasant Hill
2716954286	1	1	0	0	100.0	0.0	Winona County-Richmond
2716955276	0	0	0	0	0.0	0.0	Winona County-Rollingstone
2716955294	1	0	0	0	0.0	0.0	Winona County-Rollingstone
2716956788	1	0	0	0	0.0	0.0	Winona County-St. Charles
2716956806	0	0	0	0	0.0	0.0	Winona County-St. Charles
2716958558	0	0	0	0	0.0	0.0	Saratoga
2716962896	1	1	0	0	100.0	0.0	Stockton
2716966424	0	0	0	0	0.0	0.0	Winona County-Utica
2716966442	1	0	0	0	0.0	0.0	Winona County-Utica
2716968188	1	0	0	0	0.0	0.0	Winona County-Warren
2716970168	1	0	0	0	0.0	0.0	Whitewater
2716970690	2	1	0	0	50.0	0.0	Winona County-Wilson
2716971032	51	30	4	4	58.8	100.0	Winona
2716971230	0	0	0	0	0.0	0.0	Wiscoy
2717100730	19	19	0	0	100.0	0.0	Albertville
2717100766	1	0	0	0	0.0	0.0	Albion
2717101684	2	1	0	0	50.0	0.0	Annandale
2717108452	11	1	0	0	9.1	0.0	Wright County-Buffalo
2717108470	1	0	0	0	0.0	0.0	Wright County-Buffalo
2717111062	1	0	0	0	0.0	0.0	Chatham
2717111800	2	1	0	0	50.0	0.0	Wright County-Clearwater
2717111818	1	1	0	0	100.0	0.0	Wright County-Clearwater
2717112430	1	1	0	0	100.0	0.0	Wright County-Cokato
2717112448	0	0	0	0	0.0	0.0	Wright County-Cokato
2717113222	1	1	0	0	100.0	0.0	Corinna
2717115022	0	0	0	0	0.0	0.0	Wright County-Dayton
2717115454	0	0	0	0	0.0	0.0	Delano
2717122400	1	0	0	0	0.0	0.0	Wright County-Franklin
2717122760	0	0	0	0	0.0	0.0	French Lake
2717126990	3	0	0	0	0.0	0.0	Wright County-Hanover
2717130284	13	3	0	0	23.1	0.0	Howard Lake
2717140220	0	0	0	0	0.0	0.0	Wright County-Maple Lake
2717140238	1	0	0	0	0.0	0.0	Wright County-Maple Lake
2717140940	2	0	0	0	0.0	0.0	Marysville
2717141966	5	1	0	0	20.0	0.0	Middleville
2717143774	51	20	3	0	39.2	0.0	Wright County-Monticello
2717143792	12	5	1	0	41.7	0.0	Wright County-Monticello
2717143810	3	1	0	0	33.3	0.0	Montrose
2717149138	36	28	1	0	77.8	0.0	Otsego
2717155006	10	6	1	0	60.0	0.0	Wright County-Rockford
2717155024	2	1	0	0	50.0	0.0	Wright County-Rockford
2717157346	30	22	0	0	73.3	0.0	St. Michael
2717160340	6	2	0	0	33.3	0.0	Wright County-Silver Creek
2717161402	0	0	0	0	0.0	0.0	South Haven
2717161510	0	0	0	0	0.0	0.0	Southside
2717162878	1	0	0	0	0.0	0.0	Stockholm
2717167018	6	1	0	0	16.7	0.0	Victor
2717168764	0	0	0	0	0.0	0.0	Wright County-Waverly
2717171554	1	0	0	0	0.0	0.0	Wright County-Woodland
2717308884	0	0	0	0	0.0	0.0	Burton
2717309604	0	0	0	0	0.0	0.0	Canby
2717311656	7	6	0	0	85.7	0.0	Clarkfield
2717317900	0	0	0	0	0.0	0.0	Yellow Medicine County-Echo
2717317918	0	0	0	0	0.0	0.0	Yellow Medicine County-Echo
2717321464	0	0	0	0	0.0	0.0	Florida
2717321914	0	0	0	0	0.0	0.0	Fortier
2717322832	2	1	0	0	50.0	0.0	Friendship
2717325280	2	0	0	0	0.0	0.0	Yellow Medicine County-Granite Falls
2717326792	0	0	0	0	0.0	0.0	Hammer
2717326972	2	1	0	0	50.0	0.0	Hanley Falls
2717328016	0	0	0	0	0.0	0.0	Yellow Medicine County-Hazel Run
2717328034	0	0	0	0	0.0	0.0	Yellow Medicine County-Hazel Run
2717337394	2	1	0	0	50.0	0.0	Lisbon
2717343180	1	0	0	0	0.0	0.0	Minnesota Falls
2717346636	0	0	0	0	0.0	0.0	Yellow Medicine County-Norman
2717346690	1	0	0	0	0.0	0.0	Normania
2717348292	0	0	0	0	0.0	0.0	Omro
2717348940	0	0	0	0	0.0	0.0	Oshkosh
2717352144	1	1	0	0	100.0	0.0	Porter
2717352180	0	0	0	0	0.0	0.0	Posen
2717357202	0	0	0	0	0.0	0.0	St. Leo
2717358378	1	0	0	0	0.0	0.0	Sandnes
2717360538	0	0	0	0	0.0	0.0	Sioux Agency
2717363004	5	3	0	0	60.0	0.0	Stony Run
2717363850	1	0	0	0	0.0	0.0	Swede Prairie
2717366082	1	0	0	0	0.0	0.0	Tyro
2717369160	1	1	0	0	100.0	0.0	Wergeland
2717371446	1	1	0	0	100.0	0.0	Yellow Medicine County-Wood Lake
2717371464	1	0	0	0	0.0	0.0	Yellow Medicine County-Wood Lake
2800190009	356	174	271	145	48.9	53.5	Adams County-District 1
2800190747	413	202	314	168	48.9	53.5	Adams County-District 2
2800191485	323	158	246	131	48.9	53.3	Adams County-District 3
2800192223	323	158	246	131	48.9	53.3	Adams County-District 4
2800192961	473	232	360	192	49.0	53.3	Adams County-District 5
2800390018	38	9	1	0	23.7	0.0	Alcorn County-District 1
2800390756	19	4	0	0	21.1	0.0	Alcorn County-District 2
2800391494	22	5	0	0	22.7	0.0	Alcorn County-District 3
2800392232	41	9	1	0	22.0	0.0	Alcorn County-District 4
2800392970	28	6	1	0	21.4	0.0	Alcorn County-District 5
2800590027	3	0	0	0	0.0	0.0	Amite County-District 1
2800590765	1	0	0	0	0.0	0.0	Amite County-District 2
2800591503	0	0	0	0	0.0	0.0	Amite County-District 3
2800592241	2	0	0	0	0.0	0.0	Amite County-District 4
2800592979	2	0	0	0	0.0	0.0	Amite County-District 5
2800790036	3	2	0	0	66.7	0.0	Attala County-District 1
2800790774	1	1	0	0	100.0	0.0	Attala County-District 2
2800791512	2	2	0	0	100.0	0.0	Attala County-District 3
2800792250	0	0	0	0	0.0	0.0	Attala County-District 4
2800792988	1	1	0	0	100.0	0.0	Attala County-District 5
2800990045	0	0	0	0	0.0	0.0	Benton County-District 1
2800990783	1	0	0	0	0.0	0.0	Benton County-District 2
2800991521	1	0	0	0	0.0	0.0	Benton County-District 3
2800992259	2	2	0	0	100.0	0.0	Benton County-District 4
2800992997	6	6	0	0	100.0	0.0	Benton County-District 5
2801190054	1	1	0	0	100.0	0.0	Bolivar County-District 1
2801190792	16	11	0	0	68.8	0.0	Bolivar County-District 2
2801191530	2	0	0	0	0.0	0.0	Bolivar County-District 3
2801192268	15	9	0	0	60.0	0.0	Bolivar County-District 4
2801193006	5	3	0	0	60.0	0.0	Bolivar County-District 5
2801390063	0	0	0	0	0.0	0.0	Calhoun County-District 1
2801390801	2	1	0	0	50.0	0.0	Calhoun County-District 2
2801391539	1	0	0	0	0.0	0.0	Calhoun County-District 3
2801392277	0	0	0	0	0.0	0.0	Calhoun County-District 4
2801393015	22	10	0	0	45.5	0.0	Calhoun County-District 5
2801590072	0	0	0	0	0.0	0.0	Carroll County-District 1
2801590810	1	0	0	0	0.0	0.0	Carroll County-District 2
2801591548	1	1	0	0	100.0	0.0	Carroll County-District 3
2801592286	1	1	0	0	100.0	0.0	Carroll County-District 4
2801593024	2	2	0	0	100.0	0.0	Carroll County-District 5
2801790081	5	1	0	0	20.0	0.0	Chickasaw County-District 1
2801790819	5	2	0	0	40.0	0.0	Chickasaw County-District 2
2801791557	6	1	0	0	16.7	0.0	Chickasaw County-District 3
2801792295	7	2	0	0	28.6	0.0	Chickasaw County-District 4
2801793033	8	1	0	0	12.5	0.0	Chickasaw County-District 5
2801990090	2	0	0	0	0.0	0.0	Choctaw County-District 1
2801990828	1	0	0	0	0.0	0.0	Choctaw County-District 2
