title,link,date,category
"ODT-5-C-0010 P00063: Elizabeth Contract Detention Facility – Elizabeth, NJ",https://www.ice.gov/doclib/foia/detFacContracts/ODT5C0010_P00063_ElizabethCDF.pdf,"Oct 19
2023",N/A
"HSCEDM-17-D-00009 P00035: Montgomery Processing Center - Conroe, TX",https://www.ice.gov/doclib/foia/detFacContracts/HSCEDM17D00009_P00035_MontgomeryPC_ConroeTX.pdf,"Oct 19
2023",N/A
"Tacoma ICE Processing Center (NWIPC) – Jan. 24-26, 2023",https://www.ice.gov/doclib/foia/prea_audit/tacoma_IPC_Jan24-26_2023.pdf,"Oct 17
2023",N/A
"2023 Sherburne County Jail, Elk River, MN - Aug. 15-17, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-Sherburne-County-Jail-Elk-River-MN-August-15-17-2023.pdf,"Oct 13
2023",N/A
"2023 Cibola County Correctional Center, Milan, NM - Aug. 15-17, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/cibolaCoCorrCntr_MilanNM_Aug15-17_2023.pdf,"Oct 12
2023",N/A
"2023 Desert View Modified Community Correctional Facility, Adelanto, CA - Aug. 22-24, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/desertViewModCommCorrFac_AdelantoCA_Aug22-24_2023.pdf,"Oct 12
2023",N/A
"2023 El Valle Detention Facility, Raymondville, TX - Aug. 22-24, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/elValleDetFac_RaymondvilleTX_Aug22-24_2023.pdf,"Oct 12
2023",N/A
"2023 Denver Contract Detention Facility, Aurora, CO - Aug. 22-24, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/denverCDF_AuroraCO_Aug22-24_2023.pdf,"Oct 12
2023",N/A
"San Francisco Hold Room – Aug. 22-23, 2023",https://www.ice.gov/doclib/foia/prea_audit/sanFranciscoHoldRoom_Aug22-23_2023.pdf,"Oct 11
2023",N/A
"Ventura Custody Case – April 11-12, 2023",https://www.ice.gov/doclib/foia/prea_audit/venturaCustodyCase_Apr11-12_2023.pdf,"Oct 11
2023",N/A
"Adelanto ICE Processing Center and Desert View – Feb. 28-Mar. 2, 2023",https://www.ice.gov/doclib/foia/prea_audit/adelantoIPC_DesertViewAnnex_Feb28-Mar2_2023.pdf,"Oct 11
2023",N/A
"2023 El Paso Service Processing Center, El Paso, TX - Aug. 8-10, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/elPasoSPC_ElPasoTX_Aug8-10_2023.pdf,"Sep 29
2023",N/A
"2023 IAH Secure Adult Detention Facility, Livingston, TX - Aug. 15-17, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/iahSecureAdultDetFacPolk_LivingstonTX_Aug15-17_2023.pdf,"Sep 28
2023",N/A
"2023 Sherburne County Jail, Elk River, MN - Aug. 15-17, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/sherburneCoJail_ElkRiverMN_Aug15-17_2023.pdf,"Sep 27
2023",N/A
"2023 Monroe County Detention-Dorm, Monroe, MI - Aug. 8-10, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/monroeCoDetentionDorm_MonroeMI_Aug8-10_2023.pdf,"Sep 27
2023",N/A
"2023 Moshannon Valley Processing Center, Philipsburg, PA - Aug. 15-17, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/moshannonValleyProcCntr_PhilipsburgPA_Aug15-17_2023.pdf,"Sep 27
2023",N/A
"2023 South Texas ICE Processing Center, Pearsall, TX - Aug. 8-10, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/South-Texas-ICE-Processing-Center-Pearsall-TX-August-8-10-2023.pdf,"Sep 26
2023",N/A
"2023 Florence Service Processing Center, Florence, AZ - Aug. 8-10, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/Florence-Service-Processing-Center-Florence-AZ-August-8-10-2023.pdf,"Sep 26
2023",N/A
"2023 Stewart Detention Center, Lumpkin, GA - Aug. 1-3, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/stewartDetCntr_LumpkinGA_Aug1-3_2023.pdf,"Sep 25
2023",N/A
"2023 Adelanto ICE Processing Center, Adelanto, CA - Aug. 1-3, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/adelantoIPC_AdelantoCA_Aug1-3_2023.pdf,"Sep 25
2023",N/A
"2023 Clay County Jail, Brazil, IN - Aug. 1-3, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/clayCoJail_BrazilIN_Aug1-3_2023.pdf,"Sep 25
2023",N/A
"2023 Fayette County Detention Center, Lexington, KY - Jul. 25-27, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/fayetteCoDetCntr_LexingtonKY_Jul 25-27_2023.pdf,"Sep 22
2023",N/A
"2023 Folkston ICE Processing Center, Folkston, GA - Jul. 25-27, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/folkstonIPC_FolkstonGA_Jul 25-27_2023.pdf,"Sep 22
2023",N/A
"2023 Geauga County Jail, Chardon, OH - Jul. 25-27, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/geaugaCoJail_ChardonOH_Jul 25-27_2023.pdf,"Sep 22
2023",N/A
"2023 Hall County Department of Corrections, Grand Island, NE - Jul. 25-27, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/hallCoDOC_GrandIslandNE_Jul 25-27_2023.pdf,"Sep 22
2023",N/A
"2023 Webb County Detention Center, Laredo, TX - Jul. 25-27, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/webbCoDetCntr_LaredoTX_Jul 25-27_2023.pdf,"Sep 22
2023",N/A
"Broadview Service Staging – Jul. 11-12, 2023",https://www.ice.gov/doclib/foia/prea_audit/broadviewServiceStaging_Jul11-12_2023.pdf,"Sep 21
2023",N/A
"2023 Salt Lake County Metro Jail, Salt Lake City, UT - Jul. 25-27, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/saltLakeCoMetroJail_SLC_UT_Jul25-27_2023.pdf,"Sep 20
2023",N/A
"2023 Winn Correctional Center, Winnfield, LA - Jul. 18-20, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/winnCorrCntrWinnfieldLA_Jul18-20_2023.pdf,"Sep 15
2023",N/A
"2023 Pinellas County Jail, Clearwater, FL - Jul. 18-20, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/pinellasCoJailClearwaterFL_Jul18-20_2023.pdf,"Sep 15
2023",N/A
"2023 Golden State Annex, McFarland, TX - Jul. 18-20, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/goldenStateAnnexMcFarlandTX_Jul18-20_2023.pdf,"Sep 15
2023",N/A
"2023 Houston Contract Detention Facility, Houston, TX - Jul. 18-20, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-HoustonCDF-HoustonTX-July.pdf,"Sep 14
2023",N/A
"2023 Polk County Jail, Des Moines, IA - Jul. 18-20, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-PolkCountyJail-DesMoinesIA-July.pdf,"Sep 14
2023",N/A
"2023 Imperial Regional Detention Facility, Calexico, CA - Jul. 18-20, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-ImperialRegionalDF-CalexicoCA-July.pdf,"Sep 14
2023",N/A
"EROIGSA-17-0002 P00023: Folkston IPC (Charlton County) IGSA – Folkston, GA",https://www.ice.gov/doclib/foia/detFacContracts/EROIGSA170002_P00023_FolkstonIPC_CharlstonCo_IGSA_FolkstonGA.pdf,"Sep 11
2023",N/A
"EROIGSA-15-0006 P00031: Pine Prairie South Louisiana Correctional Center IGSA – Pine Prairie, LA",https://www.ice.gov/doclib/foia/detFacContracts/EROIGSA150006_P00031_SouthLouisiana_PinePrairieLA.pdf,"Sep 11
2023",N/A
"EROIGSA-12-0002 P00014: Pike County IGSA – Lords Valley, PA",https://www.ice.gov/doclib/foia/detFacContracts/EROIGSA120002_P00014_PikeCoLordsValleyPA.pdf,"Sep 11
2023",N/A
"EROIGSA-11-0004 P00056: Karnes County Residential Center IGSA – Karnes City, TX",https://www.ice.gov/doclib/foia/detFacContracts/EROIGSA110004_P00056_KarnesCoDetCntr.pdf,"Sep 11
2023",N/A
"DROIGSA-07-0029 P00046: Polk County Adult Detention Facility IGSA – Livingston, TX",https://www.ice.gov/doclib/foia/detFacContracts/DROIGSA070029_P00046_PolkCoLivingstonTX.pdf,"Sep 11
2023",N/A
"DROIGSA-06-00005 P00051: Stewart County IGSA – Lumpkin, GA",https://www.ice.gov/doclib/foia/detFacContracts/DROIGSA0600005_P00051_StewartCoIGSA_LumpkinGA.pdf,"Sep 11
2023",N/A
"ACL-1-H-0004 P00002: Yavapai County Detention Center IGSA – Prescott, AZ",https://www.ice.gov/doclib/foia/detFacContracts/ACL1H0004_P00002_YavapaiCo.pdf,"Sep 11
2023",N/A
"ACD-99-6063 P00009: Lincoln County IGSA – Troy, MD",https://www.ice.gov/doclib/foia/detFacContracts/ACD996063_P00009_LincolnCo_IGSA_TroyMD.pdf,"Sep 11
2023",N/A
"70CDCR21DIG000012 P00010: Moshannon Valley Processing Center - Philipsburg, PA",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR21DIG000012_P00010_MoshannonValleyPC_PA.pdf,"Sep 11
2023",N/A
"70CDCR20DIG000008 P00003: Finney County IGSA – Garden City, KS",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR20DIG000008_P00003_FinneyCoGardenCityKS.pdf,"Sep 11
2023",N/A
"70CDCR20DIG000005 P00003: Hancock County IGSA – Bay St. Louis, MS",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR20DIG000005_P00003_HancockCo_BayStLouisMS.pdf,"Sep 11
2023",N/A
"70CDCR20DIG000003 P00001: Pickens County IGSA – Carrolton, AL",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR20DIG000003_P00001_PickensCounty.pdf,"Sep 11
2023",N/A
"70CDCR19DIG000011 P00006: Kay County Justice Facility IGSA - Newkirk, OK",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR19DIG000011_P00006_KayCoJstcFac_NewkirkOK.pdf,"Sep 11
2023",N/A
"70CDCR19DIG000010 P00011: Winn Correctional Center IGSA – Winnfield, LA",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR19DIG000010_P00011_WinnFacilityWinnfieldLA.pdf,"Sep 11
2023",N/A
"70CDCR19DIG000006 P00008: Richwood Town IGSA – Richwood, LA",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR19DIG000006_P00008_RichwoodTown.pdf,"Sep 11
2023",N/A
"70CDCR19DIG000005 P00011: Jackson Parish IGSA – Jonesboro, LA",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR19DIG000005_P00011_JacksonParishIGSA_JonesboroLA.pdf,"Sep 11
2023",N/A
"70CDCR18DIG000013 P00019: Joe Corley Detention (Montgomery County) IGSA – Conroe, TX",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR18DIG000013_P00019_JoeCorleyDet_IGSA_ConroeTX.pdf,"Sep 11
2023",N/A
"70CDCR18DIG000010 P00021: Laredo Processing Center (Webb County) IGSA – Laredo, TX",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR18DIG000010_P00021_LaredoProcCntr_IGSA_LaredoTX.pdf,"Sep 11
2023",N/A
"Monroe County Detention – Dec. 6-8, 2022",https://www.ice.gov/doclib/foia/prea_audit/monroeCoDetDorm_Dec6-8_2022.pdf,"Sep 07
2023",N/A
"2023 Tulsa County Jail (David L. Moss Justice Center), Tulsa, OK - Jun. 27-29, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/tulsaCoJail_DavidMossJusticeCntr_TulsaOK_Jun27-29_2023.pdf,"Sep 07
2023",N/A
"2023 Tacoma ICE Processing Center, Tacoma, WA - Aug. 1-3, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/tacomaIPC_TacomaWA_Aug1-3_2023.pdf,"Sep 07
2023",N/A
"2023 East Hidalgo Detention Center, La Villa, TX - Jul. 11-13, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/eastHidalgoDetCntr_LaVillaTX_Jul11-13_2023.pdf,"Sep 05
2023",N/A
"2023 Adams County Detention Center, Natchez, MS - Jul. 11-13, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/adamsCoDetCntr_NatchezMS_Jul11-13_2023.pdf,"Sep 05
2023",N/A
"2023 Pine Prairie ICE Processing Center, Pine Prairie, LA - Jul. 11-13, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/pinePrairieIPC_PinePrairieLA_Jul11-13_2023.pdf,"Sep 05
2023",N/A
"Montgomery Hold Room – Jun. 27-28, 2023",https://www.ice.gov/doclib/foia/prea_audit/montgomeryHoldRoom_Jun27-28_2023.pdf,"Sep 05
2023",N/A
"2023 La Paz Adult Detention Facility, Parker, AZ - Jul. 11-13, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-LaPazCountyADF-ParkerAZ-July.pdf,"Sep 01
2023",N/A
"EROIGSA-17-0003 P00018: Cibola County Correctional Center IGSA – Milan, NM",https://www.ice.gov/doclib/foia/detFacContracts/EROIGSA170003_P00018_CibolaCo_MilanNM.pdf,"Aug 29
2023",N/A
"DROIGSA-08-0021 P00047: Farmville IGSA – City of Farmville, VA",https://www.ice.gov/doclib/foia/detFacContracts/DROIGSA080021_P00047_FarmvilleVA.pdf,"Aug 29
2023",N/A
"DROIGSA-08-0013 P00012: Chase County IGSA – Cottonwood Falls, KS",https://www.ice.gov/doclib/foia/detFacContracts/DROIGSA080013_P00012_ChaseCo_CottonwoodFallsKS.pdf,"Aug 29
2023",N/A
"DROIGSA-07-0019 P00015: Calhoun County Jail IGSA – Battle Creek, MI",https://www.ice.gov/doclib/foia/detFacContracts/DROIGSA070019_P00015_CalhounCoJail_BattleCreekMI.pdf,"Aug 29
2023",N/A
"DROIGSA-07-0015 P00045: Alexandria Staging Facility IGSA – Jena, LA",https://www.ice.gov/doclib/foia/detFacContracts/DROIGSA070015_P00045_AlexandriaStagingFac_JeanLA.pdf,"Aug 29
2023",N/A
"ACD-1-H-1005 P00010: Carver County IGSA – Chaska, MN",https://www.ice.gov/doclib/foia/detFacContracts/ACD-1-H-1005_P00010_CarverCo_IGSA_ChaskaMN.pdf,"Aug 29
2023",N/A
"70CDCR19DIG000017 P00032: Jones County (Bluebonnet Detention Facility) IGSA – Anson, TX",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR19DIG000017_P00032_JonesCoAnsonTX.pdf,"Aug 29
2023",N/A
"70CDCR19DIG000016 P00014: Adams County Correctional Center IGSA - Natchez, MS",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR19DIG000016_P00014_AdamsCoCorr.pdf,"Aug 29
2023",N/A
"70CDCR18DIG000008 P00023: El Valle Detention IGSA – Raymondville, TX",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR18DIG000008_P00023_ElValleDetFacRaymondTX.pdf,"Aug 29
2023",N/A
"70CDCR18DIG000006 P00015: Caroline County IGSA – Bowling Green, VA",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR18DIG000006_P00015_CarolineCo_IGSA_BowlingGreenVA.pdf,"Aug 29
2023",N/A
"2023 Caroline Detention Facility, Bowling Green, VA - Jun. 27-29, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/carolineDetFac_BowlingGreenVA_Jun27-29_2023.pdf,"Aug 18
2023",N/A
"2023 Limestone County Detention Center, Groesbeck, TX - Jun. 27-29, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/limestoneCoDetCntr_GroesbeckTX_Jun27-29_2023.pdf,"Aug 18
2023",N/A
"2023 Grand Forks County Correctional Facility, Grand Forks, ND - Jun. 27-29, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/grandForksCoCorrFac_GrandForksND_Jun27-29_2023.pdf,"Aug 17
2023",N/A
"2023 Bluebonnet Detention Facility, Anson, TX - Jun. 27-29, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-BluebonnetDF-AnsonTX-June.pdf,"Aug 16
2023",N/A
"2023 Central Louisiana ICE Processing Center, Jena, LA - Jun. 27-29, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-CentralLouisianaIPC-JenaLA-June.pdf,"Aug 16
2023",N/A
"2023 Buffalo (Batavia) Service Processing Center, Batavia, NY - Jun. 13-15, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/buffaloSPC_BataviaNY_Jun13-15_2023.pdf,"Aug 14
2023",N/A
"2023 Rio Grande Detention Center, Laredo, TX - Jun. 13-15, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/rioGrandeDetCntr_LaredoTX_Jun13-15_2023.pdf,"Aug 14
2023",N/A
"2023 Joe Corley Processing Center, Conroe, TX - Jun. 13-15, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/joeCorleyProcCntr_ConroeTX_Jun13-15_2023.pdf,"Aug 14
2023",N/A
"2023 Jackson Parish Correctional Center, Jonesboro, LA - Jun. 13-15, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/jacksonParishCorrCntr_JonesboroLA_Jun13-15_2023.pdf,"Aug 14
2023",N/A
"2023 Broward Transitional Center, Pompano Beach, FL - Jun. 13-15, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/browardTransCntr_PompanoBeachFL_Jun13-15_2023.pdf,"Aug 10
2023",N/A
"HSCEDM-15-D-00002 P00048: Buffalo Service Processing Center – Batavia, NY",https://www.ice.gov/doclib/foia/detFacContracts/HSCEDM15D00002_P00048_BataviaSPC.pdf,"Aug 10
2023",N/A
"70CDCR22D00000002 P00008: Port Isabel SPC – Los Fresnos, TX",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR22D00000002_P00008_PortIsabelSPC_LosFresnosTX.pdf,"Aug 10
2023",N/A
"HSCEDM-14-D-00002 P00030: Krome SPC – Miami, FL",https://www.ice.gov/doclib/foia/detFacContracts/HSCEDM14D00002_P00030_KromeSPC_MiamiFL.pdf,"Aug 10
2023",N/A
"70CDCR23C00000001 P00005: GITMO SPC – Guantanamo, Cuba",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR23C00000001_P00005_GITMO_SPC_Guantanamo.pdf,"Aug 10
2023",N/A
"70CDCR22D00000012 P00002: El Paso SPC – El Paso, TX",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR22D00000012_P00002_ElPaso.pdf,"Aug 10
2023",N/A
"2023 Elmore County Jail, Mountain Home, ID - Jun. 13-15, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023ElmoreCountyJailMountainHomeID-June-13-15.pdf,"Aug 04
2023",N/A
"70CDCR20D00000006 P00011: Imperial Region CDF – Calexico, CA",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR20D00000006_p00011_MesaVerde_IPC_CDF_BakersfieldCA.pdf,"Aug 04
2023",N/A
"ODT-5-C-0010 P00061: Elizabeth Contract Detention Facility – Elizabeth, NJ",https://www.ice.gov/doclib/foia/detFacContracts/ODT5C0010_P00061_ElizabethCDF.pdf,"Aug 04
2023",N/A
"HSCEDM-17-D-00009 P00034: Montgomery Processing Center - Conroe, TX",https://www.ice.gov/doclib/foia/detFacContracts/HSCEDM17D00009_P00034_MontgomeryPC_ConroeTX.pdf,"Aug 04
2023",N/A
"70CDCR22D00000001 P00007: Denver CDF – Aurora, CO",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR22D00000001_P00007_DenverCDF_AuroraCO.pdf,"Aug 04
2023",N/A
"70CDCR20D00000014 P00007: Houston Contract Detention Facility (CDF) - Houston, TX",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR20D00000014_P00007_HoustonCDF.pdf,"Aug 04
2023",N/A
"70CDCR20D00000013 P00012: T. Don Hutto Residential Center - Taylor, TX",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR20D00000013_P00012_Hutto.pdf,"Aug 04
2023",N/A
"70CDCR20D00000012 P00010: South Texas ICE Processing Center - Pearsall, TX",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR20D00000012_P00010_STIPC_PearsallTX.pdf,"Aug 04
2023",N/A
"70CDCR20D00000009 P00017: Adelanto Detention Facility – Adelanto, CA",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR20D00000009_P00017_AdelantoDetFac_AdelantoCA.pdf,"Aug 04
2023",N/A
"70CDCR20D00000006 P00014: Imperial Regional CDF – Calexica, CA",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR20D00000006_P00014_ImperialRegCDF_CalexicaCA.pdf,"Aug 04
2023",N/A
"2023 Prairieland Detention Facility, Alvarado, TX - Jun. 6-8, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/prairielandDetFac_AlvaradoTX_Jun6-8_2023.pdf,"Aug 04
2023",N/A
"2023 T. Don Hutto Residential Center, Taylor, TX - Jun. 6-8, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/tDonHuttoResCntr_TaylorTX_Jun6-8_2023.pdf,"Aug 03
2023",N/A
"2023 Mesa Verde ICE Processing Center, Bakersfield, CA - Jun. 6-8, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/mesaVerdeIPC_BakersfieldCA_Jun6-8_2023.pdf,"Aug 03
2023",N/A
"Teller County Jail – Dec. 6-7, 2022",https://www.ice.gov/doclib/foia/prea_audit/tellerCoJail_Dec6-7_2022.pdf,"Aug 03
2023",N/A
"Cabarrus County Jail – Jan. 10-12, 2023",https://www.ice.gov/doclib/foia/prea_audit/cabarrusCoJail_Jan10-12_2023.pdf,"Aug 03
2023",N/A
"2023 Coastal Bend Detention Facility, Robstown, TX - Jun. 6-8, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-CoastalBendDF-RobstownTX-June.pdf,"Aug 02
2023",N/A
"2023 Cobb County Jail, Marietta, GA - Jun. 6-8, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-CobbCounty-MariettaGA-June.pdf,"Aug 02
2023",N/A
"2023 Boone County Jail, Burlington, KY - May 16-18, 2023 (follow-up)",https://www.ice.gov/doclib/foia/odo-compliance-inspections/booneCoJailBurlingtonKY_May16-18_2023_followup.pdf,"Jul 27
2023",N/A
"2023 New Hanover County Jail, Castle Hayne, NC - May 23-25, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/newHanoverCoJail_CastleHayneNC_May23-25_2023.pdf,"Jul 21
2023",N/A
"2023 CCA Florence Correctional Center, Florence, AZ - May 23-25, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-CCAFlorenceCC-FlorenceAZ-May.pdf,"Jul 18
2023",N/A
"2023 Rolling Plains Detention Center, Haskell, TX - May 23-25, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-RollingPlains-HaskellTX-May.pdf,"Jul 18
2023",N/A
"2023 Beaver County Jail, Aliquippa, PA - May 23-25, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-BeaverCounty-AliquippaPA-May.pdf,"Jul 17
2023",N/A
"2023 Montgomery ICE Processing Center, Conroe, TX - May 23-25, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/montgomeryIPC_ConroeTX_May23-25_2023.pdf,"Jul 14
2023",N/A
"2023 Boone County Jail, Burlington, KY - May 16-18, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-BooneCountyJail-BurlingtonKY-May.pdf,"Jul 13
2023",N/A
"2023 South Texas Family Residential Center (Dilley), Dilley, TX - May 16-18, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-SouthTexasFRC-DilleyTX-May.pdf,"Jul 13
2023",N/A
"2023 San Luis Regional Detention Center, San Luis, AZ - May 16-18, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-SanLuisRegional-SanLuisAZ-May.pdf,"Jul 07
2023",N/A
"2023 Plymouth County Correctional Facility, Plymouth, MA - May 16-18, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-PlymouthCounty-PlymouthMA-May.pdf,"Jul 07
2023",N/A
"2023 Orange County Jail, Goshen, NY - May 16-18, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-OrangeCountyJail-GoshenNY-May.pdf,"Jul 07
2023",N/A
"2023 Burnet County Jail, Burnet, TX - May 16-18, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-BurnetCountyJail-BurnetTX-May.pdf,"Jul 05
2023",N/A
"2023 River Correctional Center, Ferriday, LA - May 9-11, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/riverCorrCntr_FerridayLA_May9-11_2023.pdf,"Jul 05
2023",N/A
"2023 Chippewa County SSM, Sault Sainte Marie, MI - May 9-11, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/chippewaCo_SaultSainteMarieMI_May9-11_2023.pdf,"Jul 05
2023",N/A
"2023 Otero County Processing Center, Chaparral, NM - May 9-11, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/oteroCoProcCntr_ChaparralNM_May9-11_2023.pdf,"Jul 05
2023",N/A
"70CDCR19DIG000009 P00027: Torrance County IGSA – Estancia, NM",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR19DIG000009_P00027_TorranceCo_EstanciaNM.pdf,"Jul 03
2023",N/A
"DROIGSA-09-0005 P00016: Yuba County Jail IGSA – Marysville, CA",https://www.ice.gov/doclib/foia/detFacContracts/DROIGSA090005_P00016_closed_YubaCo_MarysvilleCA.pdf,"Jul 03
2023",CLOSED
"EROIGSA-11-00021 P00004: Toole County Detention Facility IGSA – Shelby, MT",https://www.ice.gov/doclib/foia/detFacContracts/EROIGSA1100021_P00004_TooleCoDetFac_IGSA_ShelbyMT.pdf,"Jul 03
2023",N/A
"EROIGSA-12-0004 P00007: Strafford County Corrections IGSA – Dover, NH",https://www.ice.gov/doclib/foia/detFacContracts/EROIGSA120004_P00007_StraffordCoCorr_DoverNH.pdf,"Jul 03
2023",N/A
"IGSA/HEL-99-7104: Twin Falls County Adult Detention Facility – Twin Falls, ID",https://www.ice.gov/doclib/foia/detFacContracts/IGSAHEL997104_org_TwinFallsCoADF_TwinFallsID.pdf,"Jul 03
2023",N/A
"2023 Eloy Federal Contract Facility, Eloy, AZ - May 9-11, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-EloyFederalContractFacility-EloyAZ-May.pdf,"Jun 30
2023",N/A
"2023 Elizabeth Contract Detention Facility, Elizabeth, NJ - May 9-11, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/elizabethCDF_ElizabethNJ_May9-11_2023.pdf,"Jun 30
2023",N/A
"2023 Pottawattamie County Jail, Council Bluffs, IA - May 2-4, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-PottawattamieCountyJail-CouncilBluffsIA-May.pdf,"Jun 29
2023",N/A
"Jefferson County Jail – Jan. 24-26, 2023",https://www.ice.gov/doclib/foia/prea_audit/jeffersonCoJail_Jan24-26_2023.pdf,"Jun 28
2023",N/A
"2023 Torrance County Detention Facility, Estancia, NM - May 2-4, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/torranceCoDetFac_EstanciaNM_May 2-4_2023.pdf,"Jun 28
2023",N/A
"2023 Seneca County Jail, Tiffin, OH - May 2-4, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-SenecaCountyJail-TiffinOH-May.pdf,"Jun 27
2023",N/A
"IGSA/HEL-9435 P00004: Minicassia Detention Center – Burley, ID",https://www.ice.gov/doclib/foia/detFacContracts/IGSAHEL9435_P00004_MinicassiaDet_BurleyID.pdf,"Jun 23
2023",N/A
