count,name
0,L'Anguille
12,St. Francis County-Madison
0,St. Francis County-Prairie
0,Telico
0,Wheatley
44,Saline County-Banner
126,Bauxite
41,Saline County-Beaver
60,Bryant
1,Saline County-Dyer
7,Fairplay
20,Haskell
3,Holland
41,Saline County-Hurricane
1,Saline County-Jefferson
3,Saline County-Kentucky
2,Saline County-Liberty
1,Saline County-Marble
6,Newcomb
213,Otter
83,Saline County-Owen
31,Saline County-Salem
4,Shaw
2,Saline County-Smith
0,Traskwood
2,Saline County-Union
0,Black Fork
0,Blansett
0,Brawley
1,Scott County-Cauthron
0,Scott County-Cedar
1,Coal
2,Denton
22,Hickman
2,Hon
1,Hunt
1,James
0,Scott County-Jones
0,Keener
0,La Fave
0,Scott County-Lafayette
2,Lamb
1,Lewis
0,Scott County-Little Texas
0,Scott County-Mill Creek
1,Scott County-Mountain
2,Scott County-Mount Pleasant
0,Oliver
0,Parks
0,Tate
1,Scott County-Tomlinson
0,Bear Creek No. 4
0,Bear Creek No. 5
0,Bear Creek No. 6
0,Calf Creek
0,Searcy County-Long Creek
0,Searcy County-Mount Pleasant
0,Oxley
0,Searcy County-Prairie
0,Searcy County-Red River
0,Rock Creek
0,St. Joe
0,Searcy County-Shady Grove
0,Searcy County-Spring
0,Tomahawk
0,Wileys Cove
0,Bass Little
0,Beverly
2,Sebastian County-Big Creek
0,Bloomer
1,Sebastian County-Center
0,Cole
0,Dayton
0,Diamond
0,Fort Chaffee
0,Hartford
0,Island
0,Jim Fork
17,Lon Norris
7,Sebastian County-Marion
0,Sebastian County-Mississippi
21,Mont Sandels
0,Sebastian County-Prairie
0,Rogers
1,Sugarloaf
"1,008",Sebastian County-Upper
0,Sebastian County-Washburn
0,Sebastian County-White Oak
86,Bear Creek
25,Sevier County-Clear Creek
12,Mineral
13,Sevier County-Monroe
0,Paraclifta
0,Red Colony
0,Sharp County-Big Creek
7,Cave
0,Cherokee
0,Davidson
1,East Sullivan
0,Sharp County-Hardy
0,Highland
0,Sharp County-Jackson
0,Lave Creek
0,Lower North
0,Sharp County-Morgan
0,North Big Rock
0,North Lebanon
0,North Union
0,Sharp County-Ozark
0,Piney Fork
0,Sharp County-Richwoods
1,Sharp County-Scott
0,South Big Rock
0,South Lebanon
0,South Union
0,Sharp County-Strawberry
0,Upper North
0,Sharp County-Washington
1,West Sullivan
0,Arbana
1,Stone County-Blue Mountain
0,Stone County-Bryan
0,Farris
0,Flag
0,Stone County-Franklin
0,Harris
0,Stone County-Jones
0,Stone County-Liberty
0,Locust Grove
0,Marcella
0,Northwest
0,Optimus
0,Stone County-Red River
0,Red Stripe
0,Stone County-Richwoods
0,Roasting Ear
0,Smart
2,Sylamore
1,Timbo
0,Turkey Creek
0,Stone County-Union
0,Stone County-Washington
0,Stone County-Wilson
0,Union County-Boone
0,Cornie
55,El Dorado
4,Union County-Franklin
1,Union County-Garner
1,Union County-Harrison
0,Union County-Henderson
1,Union County-Jackson
3,Union County-Johnson
2,Lapile
3,Norphlet
0,Union County-Smackover
0,Tubal
1,Union County-Van Buren
0,Wesson
1,Wilmington
0,Archey Valley
0,Barnett
0,Van Buren County-Bradley
0,Van Buren County-Cadron
0,Cargile
3,Van Buren County-Choctaw
1,Craig
1,Culpepper
0,Van Buren County-Davis
3,East Griggs
2,Formosa
1,Holly Mountain
0,Indian Rock
1,Van Buren County-Liberty
2,Linn Creek
1,Van Buren County-Mountain
0,Van Buren County-Red River
0,Van Buren County-Union
0,Van Buren County-Washington
5,West Griggs
0,Van Buren County-Wheeler
0,Washington County-Boston
76,Brush Creek
2,Cane Hill
6,Washington County-Center
0,Cove Creek
1,Washington County-Crawford
2,Durham
1,Dutch Mills
6,Elkins
34,Elm Springs
20,Farmington
352,Fayetteville
9,Goshen
6,Greenland
9,Harmon
10,Washington County-Illinois
47,Washington County-Johnson
0,Washington County-Lees Creek
4,Washington County-Lincoln
9,Litteral
3,Marrs Hill
0,Morrow
29,Washington County-Prairie
12,Prairie Grove
1,Reed
1,Rheas Mill
2,Washington County-Richland
"1,921",Springdale
7,Starr Hill
41,Tontitown
1,Washington County-Valley
0,Vineyard
4,Wedington
1,West Fork
8,Washington County-Wheeler
2,Washington County-White River
1,Winslow
2,Wyman
1,Albion
1,White County-Antioch
3,Bald Knob
0,White County-Big Creek
0,White County-Cadron
2,Cane
1,Chrisp
2,White County-Clay
0,White County-Cleveland
1,Coffey
0,Coldwell
1,Crosby
0,Cypert
0,Denmark
2,White County-Des Arc
0,Dogwood
0,El Paso
0,Francure
1,White County-Garner
0,Gravel Hill
54,White County-Gray
8,Gum Springs
2,White County-Guthrie
10,White County-Harrison
1,Hartsell
5,Higginson
0,White County-Jackson
0,White County-Jefferson
1,Joy
28,Kensett
0,White County-Kentucky
0,White County-Liberty
1,McRae
1,White County-Marion
0,Marshall
0,Mount Pisgah
1,White County-Red River
1,Royal
0,White County-Russell
9,White County-Union
0,Velvet Ridge
0,White County-Walker
3,Augusta
0,Barnes
0,Woodruff County-Cache
0,Woodruff County-Caney
0,Cotton Plant
0,Woodruff County-Dent
0,De View
0,Woodruff County-Franks
0,Woodruff County-Freeman
0,Garden
0,Point
0,Pumpkin Bend
0,Woodruff County-White River
0,Bluffton
0,Briggsville
17,Centerville
0,Compton
0,Yell County-Crawford
27,Danville
120,Dardanelle
1,Dutch Creek
11,Ferguson
5,Galla Rock
2,Gilkey
0,Gravelly Hill
2,Herring
0,Ions Creek
2,Yell County-Lamar
15,Magazine
3,Mason
2,Yell County-Mountain
6,Yell County-Prairie
0,Yell County-Richland
0,Riley
0,Rover
5,Sulphur Springs
18,Yell County-Ward
0,Waveland
344,Alameda
406,Berkeley
"5,562",Fremont
"8,108",Hayward
"1,295",Livermore-Pleasanton
"9,280",Oakland
0,Markleeville
5,Ione
22,Jackson
1,Pine Grove-Silver Lake
14,Sutter Creek-Plymouth
21,Biggs
336,Chico
7,Durham
7,Feather Falls
61,Gridley
93,Oroville
42,Palermo
37,Paradise
12,Angels City
10,Arnold-West Point
20,San Andreas
115,Central Colusa
88,East Colusa
3,West Colusa
"2,773",Antioch-Pittsburg
41,Briones
"3,296",Central Contra Costa
811,East Contra Costa
350,Tassajara
"6,349",West Contra Costa
14,Crescent City
0,Klamath
1,Smith River-Gasquet
42,North El Dorado
43,Placerville
163,South El Dorado
187,South Lake Tahoe
143,Caruthers-Raisin City
118,Coalinga
174,Firebaugh
340,Fowler
"18,731",Fresno
134,Huron
825,Kerman
71,Kingsburg
40,Laton
775,Mendota
188,Orange Cove
411,Parlier-Del Rey
286,Reedley
57,Riverdale
500,Sanger
73,San Joaquin-Tranquillity
471,Selma
96,Sierra
223,Orland
64,Willows
19,Arcata
143,Eureka
12,Ferndale
36,Fortuna
15,Garberville
21,North Coastal
1,Willow Creek-Hoopa Valley
25,Brawley
522,Calexico
9,Calipatria-Westmorland
0,East Imperial
54,El Centro
7,Holtville
4,Imperial
33,West Imperial
1,Winterhaven-Bard
6,Bishop
1,Death Valley
0,Independence
16,Lone Pine
602,Arvin-Lamont
"5,025",Bakersfield
16,Buttonwillow
871,Delano-McFarland
332,East Kern
816,Greenfield-Panama
5,Lake Isabella
376,Rosedale
161,Shafter
66,Tehachapi
373,Wasco
224,West Kern
191,Avenal
103,Corcoran
370,Hanford
20,Hanford Northeast
137,Lemoore
130,Stratford
467,Clearlake
59,Clearlake Riviera
13,Cobb
56,Kelseyville
44,Lakeport
31,Lower Lake
36,Lucerne-Clearlake Oaks
19,Middletown
18,Upper Lake-Nice
0,Big Valley
0,Honey Lake
0,Madeline Plains
47,Susanville
2,Westwood
101,Agoura Hills-Malibu
"3,221",Compton
"2,499",Downey-Norwalk
"7,862",East San Gabriel Valley
"4,635",Inglewood
"2,946",Long Beach-Lakewood
"29,255",Los Angeles
"1,056",Newhall
988,North Antelope Valley
186,Palos Verdes
902,Pasadena
"31,455",San Fernando Valley
173,Santa Monica
"1,306",South Antelope Valley
116,South Bay Cities
"6,245",South Gate-East Los Angeles
"12,330",Southwest San Gabriel Valley
454,Torrance
"4,184",Upper San Gabriel Valley
"1,332",Whittier
207,Chowchilla
"1,340",Madera
62,Madera Southeast
18,Madera West
58,Oakhurst-North Fork
21,Yosemite Lakes
12,Bolinas
29,Northwest Marin
864,Novato
220,Ross Valley
"1,794",San Rafael
116,Southeast Marin
3,Coulterville
35,Mariposa
6,Yosemite Valley
33,Covelo
96,Fort Bragg
14,Hopland
16,Laytonville-Leggett
95,Mendocino
63,Point Arena
70,Redwood Valley-Potter Valley
267,Ukiah
33,Willits
922,Atwater
114,Dos Palos
119,Gustine
146,Hilmar-Irwin
680,Livingston-Delhi
649,Los Banos
"1,377",Merced
80,Planada-Le Grand
4,Snelling
0,Adin-Lookout
9,Alturas
38,Newell
0,Surprise Valley
30,Mammoth Lakes
3,North Mono
0,Big Sur
6,Carmel-by-the-Sea
7,Carmel Valley
163,Castroville
136,Gonzales
323,Greenfield
221,King City
136,Pajaro
"2,008",Salinas
29,San Ardo
564,Seaside-Monterey
108,Soledad
15,Toro Park
29,Angwin
70,Calistoga
19,Lake Berryessa
"1,241",Napa
40,St. Helena
31,Donner
118,Grass Valley
10,Nevada City
"9,633",Anaheim-Santa Ana-Garden Grove
945,Central Coast
"1,603",Irvine-Lake Forest
574,Mission Viejo
971,Orange County-North Coast
8,Silverado
815,South Coast
113,Auburn
33,Colfax-Monumental Ridge
0,Foresthill-Back Country
65,Lake Tahoe
404,Lincoln
357,Rocklin
"1,680",Roseville
9,Chester
0,Feather River Canyon
0,Graeagle
4,Greenville
16,Portola
3,Quincy
27,Blythe
477,Cathedral City-Palm Desert
20,Chuckwalla Valley
"1,957",Coachella Valley
805,Corona
305,Desert Hot Springs
566,Elsinore Valley
599,Hemet-San Jacinto
19,Idyllwild
"1,030",Jurupa
225,Lake Mathews
382,Murrieta
51,Norco
148,Palm Springs
"1,435",Perris Valley
"2,722",Riverside
282,San Gorgonio Pass
"1,253",Elk Grove
367,Folsom
133,Galt
21,Isleton
"2,070",Rancho Cordova
"17,601",Sacramento
10,Sloughhouse
340,Hollister
8,San Benito-Bitterwater
31,San Juan Bautista
74,Barstow
109,Big Bear
69,Lake Arrowhead
9,Mount Baldy-Wrightwood
8,Needles
30,Newberry Springs-Baker
"3,903",Ontario
"6,225",San Bernardino
2,Searles Valley
52,Twentynine Palms-Yucca Valley
"1,727",Victorville-Hesperia
72,Yucaipa
2,Alpine
0,Borrego Springs
19,Camp Pendleton
112,Fallbrook
3,Jamul
0,Laguna-Pine Valley
12,Mountain Empire
"1,197",Oceanside-Escondido
2,Palomar-Julian
16,Pauma Valley
19,Ramona
"4,713",San Diego
41,Valley Center
"11,811",San Francisco
37,Escalon
38,Linden-Farmington
79,Lockeford
753,Lodi
"3,979",Manteca
71,Ripon
"5,190",Stockton
133,Thornton
"1,875",Tracy
179,Arroyo Grande
151,Atascadero
83,San Luis Obispo County-North Coast
431,Paso Robles
167,San Luis Obispo
163,Half Moon Bay
"7,550",San Mateo
"8,365",South San Francisco
48,Carpinteria
7,Cuyama
82,Guadalupe
525,Lompoc
856,Santa Barbara
"1,231",Santa Maria
72,Solvang-Santa Ynez
19,Diablo Range
3,Lexington Hills
42,Llagas-Uvas
"34,874",San Jose
"1,125",South Santa Clara Valley
15,West Santa Clara
23,San Lorenzo Valley
411,Santa Cruz
3,Summit Road
632,Watsonville
14,West Santa Cruz
4,Central Shasta
2,East Shasta
354,Redding
7,Sacramento Canyon
2,Southwest Shasta
2,East Sierra
9,West Sierra
20,Butte Valley
0,Dunsmuir
1,Etna
0,Fort Jones
0,Happy Camp
0,Hornbrook-Hilt
0,McCloud-Medicine Lake
5,Montague
0,Mount Shasta
51,Tulelake
11,Weed
23,Yreka
211,Dixon
"1,675",Fairfield-Suisun City
14,Rio Vista
869,Vacaville
"2,389",Vallejo
145,Cloverdale-Geyserville
295,Healdsburg
"1,108",Petaluma
77,Russian River-Sonoma Coast
"3,145",Santa Rosa
59,Sebastopol
429,Sonoma
75,Hughson
"5,013",Modesto
130,Newman
122,Oakdale
464,Patterson
178,Salida
"1,323",Turlock
103,Waterford
96,Westport
92,Live Oak
0,Meridian-Robbins
11,South Sutter
5,Sutter
"1,257",Yuba City
44,Yuba City Southwest
319,Corning
17,East Tehama
223,Red Bluff
56,West Tehama
0,Hayfork
0,Mad River
0,Northwest Trinity
0,Weaverville
426,Dinuba
268,Earlimart
220,Exeter
101,Ivanhoe
207,Lindsay
341,Orosi-Cutler
173,Pixley
"1,005",Porterville
24,Springville-Johnsondale
117,Strathmore
67,Terra Bella
95,Tipton
728,Tulare
"1,222",Visalia
112,Woodlake-Three Rivers
9,East Sonora-Phoenix Lake
8,Groveland
17,Sonora
19,Twain Harte-Tuolumne City
134,Camarillo
118,Fillmore
19,Las Posas
3,Los Padres
117,Moorpark
87,Ojai-Mira Monte
"1,801",Oxnard
170,Santa Paula
702,Simi Valley
662,Thousand Oaks
5,Triunfo Pass-Point Mugu
339,Ventura
1,Clarksburg
155,Davis
743,East Yolo
36,Esparto
33,Knights Landing
29,Winters
555,Woodland
14,East Yuba-Beale AFB
132,Linda
84,Marysville
35,Marysville Northeast
192,Olivehurst
16,Wheatland
10,Yuba Foothills
"1,046",Brighton
794,Commerce City
98,East Adams
"3,914",North Aurora
"6,870",West Adams
57,Alamosa
3,Mosca-Hooper
455,East Arapahoe
"19,288",South Aurora
"1,461",Southwest Arapahoe
1,Arboles
15,Pagosa Springs
0,Campo
0,Pritchett
0,Springfield
0,Walsh
1,Las Animas
0,McClave
0,South Bent
20,Bald Mountain
418,Boulder
475,Lafayette-Louisville
"1,192",Longmont
0,Upper St. Vrain
301,Broomfield
92,Buena Vista
58,Salida
0,Cheyenne Wells
3,Kit Carson
7,Georgetown
10,Idaho Springs
0,Antonito
9,La Jara
2,Manassa
0,West Conejos
6,Blanca
4,San Luis
0,Ordway
0,Sugar City
5,Westcliffe
4,Cedaredge
41,Delta
0,Hotchkiss
2,Paonia
"21,042",Denver
0,Dove Creek
0,Rico
100,Castle Rock
304,Parker
259,Sedalia
117,Basalt
217,Eagle-Gypsum
526,Minturn-Red Cliff
1,Agate
33,Elizabeth
0,Simla
55,Black Forest-Peyton
46,Cheyenne Mountain
"2,723",Colorado Springs
225,Elsmere
208,Fountain
8,Monument
1,Pikes Peak
65,Southeastern El Paso
2,Cañon City
1,Cotopaxi
2,Florence
1,Penrose-Portland
707,Glenwood Springs
235,New Castle
265,Rifle
54,West Garfield
6,Central City
60,Granby
27,Kremmling
3,Crested Butte
170,Gunnison
4,Sapinero
6,Somerset
0,Lake City
0,Gardner
0,La Veta
4,Walsenburg
6,Walden
10,Central Jefferson
51,Golden
"4,030",Northeast Jefferson
10,South Jefferson
0,Eads
0,Haswell
0,Sheridan Lake
9,Burlington
1,Flagler
1,Stratton
52,Leadville
11,Leadville North
17,Bayfield
89,Durango
14,Durango Southwest
5,Ignacio
24,Berthoud
58,Estes Park
583,Fort Collins
6,Livermore
180,Loveland
79,Timnath-Wellington
0,Aguilar
0,Branson
0,Kim
0,Model
10,Trinidad
0,Weston
0,Arriba
0,Hugo
1,Karval
6,Limon
0,Crook
4,Fleming
3,Merino
0,Peetz
15,Sterling
131,Clifton
0,Collbran
1,De Beque
35,Fruita
0,Glade Park-Gateway
244,Grand Junction
1,Whitewater-Kannah Creek
0,Creede
110,Craig
0,Dinosaur
1,Maybell-Powder Wash
27,Cortez
0,Dolores
2,Mancos
0,Pleasant View
0,Ute Mountain
273,Montrose
1,Nucla
47,Olathe
25,Brush
396,Fort Morgan
0,Weldona
22,Wiggins
0,Cheraw
0,Fowler
1,La Junta
1,Manzanola
3,Rocky Ford
0,Timpas
10,Ouray
14,Fairplay
0,Lake George
1,Haxtun
11,Holyoke
30,Aspen
52,Snowmass Village
3,Granada
11,Holly
70,Lamar
2,Two Butte Creek
1,Avondale
2,Colorado City-Rye
0,Huerfano Valley
1,Northeast Pueblo
280,Pueblo
34,Pueblo West
4,St. Charles Mesa
5,Meeker
0,Rangely
0,Del Norte
3,Monte Vista
8,Sargent
46,Hayden
17,Oak Creek
233,Steamboat Springs
0,Yampa
33,Center
2,Cochetopa
4,Saguache
2,Silverton
6,Norwood
11,Telluride
0,West San Miguel
3,Julesburg
1,South Sedgwick
147,Breckenridge
380,Silverthorne
11,Cripple Creek
30,Divide
3,Akron
0,Cope
1,Otis
1,Woodlin
13,Ault
284,Erie-Frederick
163,Fort Lupton
"2,026",Greeley
1,Grover
119,Johnstown-Milliken
87,Keenesburg-Hudson
56,Kersey-Gill
38,La Salle-Gilcrest
40,Platteville
2,Raymer
57,Windsor
1,Idalia-Joes
37,Wray
18,Yuma
0,Fairfield County-County subdivisions not
328,Bethel
"6,464",Bridgeport
100,Brookfield
"4,674",Danbury
24,Darien
5,Easton
119,Fairfield
227,Greenwich
23,Monroe
10,New Canaan
20,New Fairfield
49,Newtown
"2,311",Norwalk
7,Redding
17,Ridgefield
94,Shelton
3,Sherman
"3,310",Stamford
414,Stratford
102,Trumbull
8,Weston
20,Westport
24,Wilton
19,Avon
20,Berlin
36,Bloomfield
210,Bristol
0,Burlington
4,Canton
1,East Granby
932,East Hartford
19,East Windsor
107,Enfield
18,Farmington
40,Glastonbury
2,Granby
"4,004",Hartford
2,Hartland
339,Manchester
0,Marlborough
"1,122",New Britain
99,Newington
46,Plainville
39,Rocky Hill
39,Simsbury
23,Southington
40,South Windsor
11,Suffield
465,West Hartford
73,Wethersfield
53,Windsor
23,Windsor Locks
7,Barkhamsted
8,Bethlehem
0,Bridgewater
2,Canaan
2,Colebrook
0,Cornwall
0,Goshen
1,Harwinton
2,Kent
4,Litchfield
1,Morris
3,New Hartford
282,New Milford
0,Norfolk
35,North Canaan
13,Plymouth
4,Roxbury
1,Salisbury
5,Sharon
4,Thomaston
450,Torrington
2,Warren
11,Washington
46,Watertown
21,Winchester
6,Woodbury
0,Middlesex County-County subdivisions not
2,Chester
155,Clinton
19,Cromwell
6,Deep River
3,Durham
2,East Haddam
1,East Hampton
6,Essex
5,Haddam
7,Killingworth
8,Middlefield
201,Middletown
49,Old Saybrook
5,Portland
84,Westbrook
0,New Haven County-County subdivisions not
119,Ansonia
1,Beacon Falls
1,Bethany
73,Branford
33,Cheshire
91,Derby
698,East Haven
24,Guilford
367,Hamden
19,Madison
"1,299",Meriden
5,Middlebury
74,Milford
487,Naugatuck
"2,694",New Haven
17,North Branford
24,North Haven
15,Orange
4,Oxford
6,Prospect
29,Seymour
11,Southbury
182,Wallingford
"2,561",Waterbury
813,West Haven
15,Wolcott
11,Woodbridge
0,New London County-County subdivisions not
1,Bozrah
9,Colchester
27,East Lyme
0,Franklin
12,Griswold
112,Groton
0,Lebanon
21,Ledyard
4,Lisbon
4,Lyme
30,Montville
763,New London
4,North Stonington
843,Norwich
13,Old Lyme
0,Preston
0,Salem
12,Sprague
34,Stonington
0,Voluntown
60,Waterford
2,Andover
0,Bolton
0,Columbia
2,Coventry
24,Ellington
4,Hebron
9,Mansfield
9,Somers
4,Stafford
17,Tolland
0,Union
62,Vernon
1,Willington
8,Ashford
7,Brooklyn
0,Canterbury
6,Chaplin
0,Eastford
1,Hampton
9,Killingly
12,Plainfield
1,Pomfret
32,Putnam
3,Scotland
1,Sterling
5,Thompson
166,Windham
4,Woodstock
214,Central Kent
874,Dover
26,Felton
80,Harrington
35,Kenton
245,Milford North
60,Smyrna
175,Brandywine
209,Glasgow
472,Lower Christiana
211,Middletown-Odessa
327,Newark
767,New Castle
76,Piedmont
219,Pike Creek-Central Kirkwood
40,Red Lion
185,Upper Christiana
526,Wilmington
195,Bridgeville-Greenwood
784,Georgetown
458,Laurel-Delmar
181,Lewes
551,Milford South
457,Millsboro
167,Milton
"1,138",Seaford
248,Selbyville-Frankford
"2,811",Washington
"1,586",Gainesville
8,Hawthorne
170,High Springs-Alachua
11,Micanopy
187,Newberry-Archer
50,Waldo
177,Macclenny
13,Sanderson
322,Lynn Haven
5,Mexico Beach
"2,064",Panama City
852,Panama City Beaches
51,Southport
84,Youngstown
0,Brooker
6,Hampton
4,Lawtey
25,Starke
124,Cocoa Beach-Cape Canaveral
"1,260",Cocoa-Rockledge
32,Indialantic-Melbourne Beach
39,Malabar
913,Melbourne
4,Melbourne Shores-Floridana Beach
151,Merritt Island
"1,133",Palm Bay
0,Space Center
120,Titusville
34,West Brevard
0,Conservation
"6,988",Coral Springs-Margate
"3,287",Davie
"5,865",Deerfield Beach
"9,107",Fort Lauderdale
"2,803",Hallandale Beach
"6,756",Hollywood
"5,793",Miramar-Pembroke Pines
"7,221",Plantation
"3,806",Pompano Beach
1,Altha
15,Blountstown
6,West Calhoun
135,Grove City-Rotonda
896,Port Charlotte
136,Punta Gorda
69,Crystal River
100,Inverness
229,Green Cove Springs
36,Keystone Heights
440,Middleburg-Clay Hill
930,Orange Park
170,Penney Farms
689,Collier County-Everglades
"4,246",Immokalee
141,Marco Island
"9,911",Naples
53,Fort White
229,Lake City
7,North Columbia
502,Arcadia East
182,Arcadia West
42,Cross City North
17,Cross City South
48,Baldwin
360,Jacksonville Beaches
"16,099",Jacksonville East
717,Jacksonville North
"5,332",Jacksonville West
308,Cantonment
18,Century
